"subj_id","left_word","left_number","middle_word","middle_number","right_word","right_number","correct_choice_position","is_catch_trial","participant_response_position_e2","is_consistent","trial_num","chose_gems","chose_onlystones","chose_other","response_position","stoneposition","chose_gems_p2","chose_onlystones_p2","chose_other_p2","response_position_p2","correct_choice_position_p2","rt","rt_p2","mentioned_rule"
"5ba60abd9629a90001b36fdc","Juice",4,"Movie",4,"Dolphin",4,"right",FALSE,"middle",TRUE,37,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",1923.69999998808,1990.90000003576,FALSE
"65dc99d0191a135ab835bf69","Fork",3,"Movie",2,"Bone",2,"left",FALSE,"right",TRUE,37,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","left",1167.19999999925,1509.79999999702,FALSE
"60fe7bf61c7567f5cca9ade6","Bridge",4,"Marker",2,"Jump rope",2,"middle",FALSE,"left",TRUE,37,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",1357.09999999404,1348.90000000596,TRUE
"5c9d88bb2b3c77001744ec1c","Waffle",3,"Sink",4,"Pear",4,"right",TRUE,"right",TRUE,37,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",2094,2134.69999999925,FALSE
"5e283f576dbb560114ac7714","Chair",2,"Tummy",3,"Jump rope",3,"right",FALSE,"left",FALSE,37,TRUE,FALSE,FALSE,"right","left",FALSE,TRUE,FALSE,"left","right",8294.40000009537,5191.5,FALSE
"62e02b1ed5b0fbc1b1dc09e7","Glasses",1,"Baby",1,"Waffle",1,"middle",FALSE,"right",TRUE,37,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",1775.39999997616,2055.60000002384,FALSE
"5ecf9b46617a9b3dd56b3fe3","Car",2,"Soda",3,"Tie",3,"middle",FALSE,"middle",TRUE,37,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",2550.79999995232,2213.39999997616,TRUE
"590b3401182caf0001ab5801","Fire",1,"Rice",5,"Pig",5,"middle",FALSE,"middle",TRUE,37,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",2392.39999997616,3111.39999997616,FALSE
"65c11389b0d2ba8e63cb8b22","Elephant",3,"Gorilla",1,"Vacuum",1,"middle",FALSE,"right",TRUE,37,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",1399.40000009537,3184.69999980927,FALSE
"5d15160539eeea001683830c","Pizza",4,"Cloud",1,"Scooter",1,"middle",FALSE,"left",TRUE,37,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",2055.30000000075,2609.10000000149,FALSE
"6620b6a209127dafd5b2dfb9","Teapot",4,"Hose",1,"Glove",1,"right",FALSE,"left",TRUE,37,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",3674.5,4738.70000004768,FALSE
"56c65a5a305eaa0005f2a634","Barn",3,"Snow",3,"Water",3,"left",FALSE,"right",FALSE,37,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"right","left",766.600000000559,685.700000000186,FALSE
"59fb1518b47dfc0001b6659b","Circle",1,"Sandals",3,"Cat",3,"right",FALSE,"middle",TRUE,37,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",1412,1726,FALSE
"602c0fc2eff74b4748e9b41e","Net",2,"Pants",1,"Spider",1,"middle",FALSE,"middle",FALSE,37,FALSE,FALSE,TRUE,"right","left",TRUE,FALSE,FALSE,"middle","middle",1252,966,FALSE
"5bcc98d1db645700015222b5","Stairs",4,"Yo-yo",2,"Bug",2,"middle",FALSE,"right",TRUE,37,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",2895,2555.90000000037,FALSE
"6773e6e6b205d22a2e097735","Boots",4,"Diaper",5,"CD",5,"right",FALSE,"left",FALSE,37,TRUE,FALSE,FALSE,"right","left",FALSE,TRUE,FALSE,"left","right",1765.59999990463,1793.90000009537,FALSE
"67505c42a18c872bab88ed42","Sandwich",2,"Table",5,"Bee",5,"middle",FALSE,"middle",TRUE,37,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",2251.19999998808,883.5,FALSE
"62a1e021702679d27813a3e2","Umbrella",4,"Squirrel",1,"Straw",1,"right",FALSE,"left",TRUE,37,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",2317.70000004768,2510.5,FALSE
"639f294882a3797f77a3dd81","Dress",3,"Bean",2,"Bike",2,"middle",FALSE,"right",TRUE,37,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",2582.5,3359.80000007153,FALSE
"654bc148c95bca00d541ec33","Dinosaur",4,"Candy",2,"Shirt",2,"right",FALSE,"left",TRUE,37,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",1901.5,2390.59999990463,TRUE
"5d23460ad4c57900192b129c","Paper",3,"Toothbrush",1,"Boat",1,"middle",FALSE,"right",TRUE,37,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",3618.70000000112,2701.59999999963,FALSE
"67673cda94b4d0cf1a6a7382","Whistle",4,"Tissue",3,"Hands",3,"left",FALSE,"right",FALSE,37,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"right","left",1750,2048.60000002384,FALSE
"5c4f5967aac8be0001716a65","CD",3,"Bug",3,"Mailbox",3,"right",FALSE,"left",TRUE,37,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",1367.5,1560.69999992847,FALSE
"67758c9a30d6819221153393","Brush",1,"Cheese",4,"Paper",4,"middle",FALSE,"right",FALSE,37,TRUE,FALSE,FALSE,"middle","right",FALSE,TRUE,FALSE,"right","middle",2181.29999999702,2058.80000000447,FALSE
"66b37344796f45313433abc8","Horse",4,"Jump rope",5,"Socks",5,"right",FALSE,"middle",FALSE,37,FALSE,FALSE,TRUE,"left","middle",FALSE,TRUE,FALSE,"middle","right",1136.29999999702,2255.5,FALSE
"632096b5574155e8727c50cc","Towels",5,"Fries",4,"Yo-yo",4,"left",FALSE,"left",TRUE,37,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",1398,3739.69999999925,FALSE
"66dcc0e54f44ccecf2730c76","Fingernail",2,"Circle",5,"Car",5,"middle",FALSE,"right",FALSE,37,TRUE,FALSE,FALSE,"middle","left",FALSE,FALSE,TRUE,"right","middle",1565.40000000037,4405.80000000075,TRUE
"60fac7ec133b6bf250d6d668","Pirate",4,"Fish",5,"Peas",5,"left",FALSE,"middle",FALSE,37,TRUE,FALSE,FALSE,"left","right",FALSE,FALSE,TRUE,"middle","left",1496.09999999404,3649.29999998212,FALSE
"5e459f61418f610891628564","Newspaper",3,"Clown",3,"Dolls",3,"left",FALSE,"right",TRUE,37,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","left",1885.20000004768,1491.5,FALSE
"5e89ec793c01b3685a00bb12","Hips",2,"Ant",4,"Triangle",4,"middle",FALSE,"right",TRUE,37,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",1671.80000001192,1133.59999996424,FALSE
"631d197eba06364cbea7fab2","Fence",4,"Toy",3,"Shampoo",3,"right",FALSE,"right",FALSE,37,FALSE,FALSE,TRUE,"left","middle",TRUE,FALSE,FALSE,"right","right",1543.70000004768,1610.70000004768,TRUE
"61656042f505fd7fa53e8628","Eyes",1,"Pencil",2,"Fingernail",2,"right",FALSE,"middle",TRUE,33,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",1039.19999999925,1030.20000000298,FALSE
"66fd3f6c93c24ecc119be354","Wheel",2,"Battery",2,"Car",2,"middle",FALSE,"right",TRUE,37,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",1144,839,TRUE
"5af1a4bc6e136b0001411714","Newspaper",5,"Pirate",4,"Puzzles",4,"left",FALSE,"left",TRUE,37,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",1377.10000000149,732.5,FALSE
"60ed501279c68ea1a313d0aa","Jump rope",5,"Pool",1,"Brush",1,"left",FALSE,"left",TRUE,37,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",2503.60000038147,2175.69999885559,FALSE
"5bf2f728bd9f150001f6cc42","Mouse",4,"Balloons",1,"Dolphin",1,"left",FALSE,"right",TRUE,37,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",2531.09999999998,2694.79999999993,FALSE
"59a734ce0c87a000017481ed","Bus",5,"Marker",4,"Soap",4,"middle",FALSE,"right",TRUE,37,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","middle",2262.80000001192,1755.69999998808,FALSE
"615e420a23219efe3427a367","Butter",3,"Bug",4,"Blocks",4,"middle",FALSE,"left",TRUE,37,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",3868.90000009537,2084,FALSE
"66b244a2f436437d3e109bbe","Straw",4,"Toes",2,"Pants",2,"middle",FALSE,"left",FALSE,37,TRUE,FALSE,FALSE,"middle","right",FALSE,FALSE,TRUE,"left","middle",1616.40000009537,6409.30000019073,TRUE
"5f1b05a8703c380d1393bb27","Microphone",5,"Curtain",3,"Bus",3,"left",FALSE,"middle",TRUE,37,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",2313,3630,FALSE
"6684497541f835bd67a199b2","Milk",3,"Bat",4,"Crackers",4,"middle",FALSE,"right",TRUE,37,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",1298.09999999404,1397.5,FALSE
"5eeddefa177a7322144cbc5e","Dress",2,"Sand",3,"Bacon",3,"left",FALSE,"right",FALSE,37,TRUE,FALSE,FALSE,"left","middle",FALSE,FALSE,TRUE,"right","left",1908,2383.29999999702,FALSE
"63ee9abfa262bea95766dd9c","Pan",3,"Dresser",5,"Straw",5,"right",FALSE,"right",TRUE,37,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",1790.69999999995,727.300000000047,TRUE
"66cfab152c56aa0472529001","Crayons",3,"Octopus",4,"Computer",4,"left",FALSE,"middle",FALSE,37,TRUE,FALSE,FALSE,"left","middle",FALSE,TRUE,FALSE,"middle","left",1533.39999997616,2758.39999997616,TRUE
"6571fd9d691befe21fa61d18","Towels",2,"Underwear",5,"CD",5,"right",FALSE,"middle",TRUE,37,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",4265.10000002384,3528.09999996424,FALSE
"66312361cf5d4099e1330532","Carrots",2,"Hair",2,"Chopsticks",2,"left",FALSE,"left",TRUE,37,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",3043.10000014305,2059.89999985695,FALSE
"6722ea20fb84b196f0a649b6","Sand",1,"Rain",2,"Spiderweb",2,"right",FALSE,"right",TRUE,37,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",1536.5,1271,FALSE
"5ddce9f0f85b50c4fc1515a4","Tiger",3,"Hose",5,"Keys",5,"left",FALSE,"middle",TRUE,37,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",697.5,3076.79999999981,FALSE
"5c3bdbf548ad2900017fac31","Owl",1,"Diaper",3,"Sunglasses",3,"left",FALSE,"right",FALSE,37,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"right","left",1889.20000000298,3415.80000000447,FALSE
"6844a1b95271dfc560af4709","Cupcake",2,"Drum",5,"Rope",5,"middle",FALSE,"left",TRUE,37,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",1925.80000007153,934.900000095367,FALSE
"5e121701dc79bd8a1a22ca99","Lion",1,"Fork",4,"Nest",4,"right",FALSE,"right",TRUE,33,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",3182.89999985695,7079.5,FALSE
"616ef680ab8ca318a227f5ec","Wing",2,"Hoop",5,"Head",5,"left",FALSE,"right",TRUE,37,FALSE,FALSE,TRUE,"right","middle",FALSE,FALSE,TRUE,"right","left",2517.29999995232,2449.10000002384,FALSE
"66d9cd06e207a93377f7820e","Toes",5,"Grass",5,"Ankle",5,"middle",FALSE,"middle",TRUE,37,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",1479.19999992847,1791.69999992847,TRUE
"5962a5b29955ee00015bce98","Tree",5,"Arm",4,"Button",4,"left",FALSE,"left",FALSE,37,FALSE,FALSE,TRUE,"right","middle",TRUE,FALSE,FALSE,"left","left",1098.59999999404,1665.29999999702,TRUE
"641384b3dffcf39ec42d3c23","Baby",1,"Tractor",3,"Wing",3,"middle",FALSE,"middle",TRUE,37,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",3184.89999997616,2075.39999997616,FALSE
"59692d61355b45000106c592","Monkey",3,"Zebra",4,"Circle",4,"right",FALSE,"left",TRUE,37,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",1446.79999995232,1239.89999997616,FALSE
"5dd05d80b2204f1487f7812c","Grapes",3,"Bat",5,"Blanket",5,"left",TRUE,"left",TRUE,37,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",1293.5,1415.80000000075,FALSE
"6321d9c78e8e3c04f82a0ea0","Lizard",4,"Toilet",1,"Fish",1,"middle",FALSE,"left",TRUE,37,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",1495,1206.29999995232,FALSE
"632d189d6b8f03d0d3db4c48","Fence",1,"Bat",5,"Rain",5,"left",FALSE,"middle",TRUE,37,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",1215.40000000037,1243.80000000028,TRUE
"63b3377ca1ccdfc7cc567503","Button",3,"Paper",3,"Pen",3,"middle",FALSE,"left",TRUE,37,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","middle",2234,2207,TRUE
"6678813aec86d687a654dedb","Heart",3,"Grass",5,"Clock",5,"right",FALSE,"middle",FALSE,37,TRUE,FALSE,FALSE,"right","left",FALSE,FALSE,TRUE,"middle","right",5516.40000009537,8719.09999990463,FALSE
"55cce6ea34e90600058d1e6d","Fish",5,"Motorcycle",5,"Watch",5,"left",FALSE,"left",FALSE,37,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"left","left",2767,1327,FALSE
"6658bba1a51a037d25bb677e","Clown",2,"Candy",1,"Socks",1,"middle",FALSE,"middle",TRUE,37,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",3113.90000000596,4976.5,TRUE
"60f5df9db9380d875c320307","Zebra",5,"Mirror",2,"Pants",2,"right",FALSE,"right",FALSE,37,FALSE,FALSE,TRUE,"middle","left",TRUE,FALSE,FALSE,"right","right",2256,1883.09999996424,FALSE
"63d5b810f3dbbd11e7e65870","Dresser",5,"Hands",4,"Fence",4,"left",FALSE,"left",TRUE,37,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",1819.5,1059.10000002384,FALSE
"66d1fdd400acfdbc181f41e0","Blanket",1,"Giraffe",2,"String",2,"right",FALSE,"right",FALSE,37,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"right","right",3988.59999990463,3979.5,FALSE
"67b636c4ea38855cbb08ffe3","Pretzel",4,"Owl",1,"Bagel",1,"left",FALSE,"middle",TRUE,37,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",3424.29999995232,4853.5,FALSE
"5e1b795dc799223a3b447ada","Spoon",5,"Circle",1,"Cake",1,"right",FALSE,"left",TRUE,37,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",1223.89999999851,1218.39999999851,FALSE
"5c5cad3e4ee81200018eafe2","Water",5,"Potatoes",3,"Flashlight",3,"right",FALSE,"left",FALSE,37,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"left","right",1566.5,3507.80000001192,FALSE
"5bc5be2572df5f00014479f9","Chips",2,"Pajamas",3,"Corn",3,"right",FALSE,"right",TRUE,37,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",1478.09999999963,1933.40000000037,FALSE
"5f8f436e4676a71879786b95","Elephant",2,"Pancakes",1,"Dog",1,"middle",FALSE,"right",FALSE,37,FALSE,FALSE,TRUE,"left","right",FALSE,TRUE,FALSE,"right","middle",1347.89999999106,2082.59999999404,FALSE
"669053bbebafdd430e770142","Pig",1,"Straw",2,"Swing",2,"right",FALSE,"left",TRUE,37,FALSE,TRUE,FALSE,"left","left",FALSE,TRUE,FALSE,"left","right",1222.29999923706,5519.30000114441,FALSE
"677419f93048c66d62d2bf87","Hat",1,"Rice",1,"Hot Dog",1,"right",FALSE,"right",TRUE,37,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",2101,2327,FALSE
"574aff1b5bef980007af2745","Bus",5,"Cake",2,"Coloring Book",2,"left",FALSE,"left",TRUE,37,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",3361,2823,FALSE
"58404fd8ad98e40001ce915f","Cable",1,"Pretzel",5,"Slinky",5,"middle",FALSE,"middle",TRUE,37,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",3908.5,1554.89999999851,FALSE
"5de8887aa2db898017debf1a","Ear",4,"Fire",2,"Slinky",2,"middle",FALSE,"left",TRUE,37,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",4264.29999998212,2365.60000002384,FALSE
"59d949cf8fd07a000184247e","Movie",3,"Tricycle",3,"Fire",3,"left",FALSE,"middle",TRUE,37,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",1665.79999995232,1873.20000004768,FALSE
"662945728093113a43ab8077","Fish",1,"Elbow",4,"Hanger",4,"right",FALSE,"middle",FALSE,37,TRUE,FALSE,FALSE,"right","left",FALSE,FALSE,TRUE,"middle","right",1470.5,1249,TRUE
"676058418c08c71e4bb7cbd1","Clock",2,"Fingernail",3,"Necklace",3,"right",FALSE,"right",FALSE,37,FALSE,FALSE,TRUE,"left","middle",TRUE,FALSE,FALSE,"right","right",1228.79999995232,1980.79999995232,TRUE
"6643d22289210a4edf21e84d","Snow",2,"Bucket",3,"Bottle",3,"left",FALSE,"middle",TRUE,37,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","left",1265.70000004768,1552.10000014305,FALSE
"58954e2dc88c680001dd4b7e","Lamp",2,"Moon",4,"Cereal",4,"left",FALSE,"left",TRUE,37,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",2286.69999999925,2767.80000000075,TRUE
"5b757a03976ecb0001b1168f","Baby",5,"Toilet",5,"Arm",5,"left",FALSE,"left",FALSE,37,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"left","left",5436.39999997616,1978.39999997616,FALSE
"681b781064a5701a5ceee3bc","Stove",4,"Umbrella",4,"Rice",4,"right",FALSE,"right",FALSE,37,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"right","right",1895.70000004768,3783.09999990463,TRUE
"6716c6700f376dc7f534af9d","Bead",4,"Fence",3,"Dinosaur",3,"right",FALSE,"left",TRUE,37,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",2372.5,1912.29999995232,FALSE
"671a3ac3dada5efe6d439698","Washcloth",4,"Taco",1,"Butterfly",1,"left",FALSE,"right",FALSE,37,FALSE,TRUE,FALSE,"middle","middle",FALSE,FALSE,TRUE,"right","left",3415.7000002861,1755.90000009537,FALSE
"676b89007874c8eace113276","Pie",3,"Money",3,"Helicopter",3,"right",FALSE,"right",TRUE,37,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",2078,1945,FALSE
"6825af939111d286546fdde6","Butterfly",1,"String",1,"Broom",1,"middle",FALSE,"left",TRUE,37,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",2247.20000004768,2013.79999995232,FALSE
"67164c92298409e37c670b3d","Frog",5,"Doughnut",3,"Earring",3,"middle",FALSE,"middle",FALSE,37,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"middle","middle",2189.5,2297.79999999702,FALSE
"682b3f63d0e2c4eff64fe664","Stairs",5,"Puppets",5,"Rope",5,"middle",FALSE,"middle",TRUE,37,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",2466.80000001192,532.90000000596,TRUE
"5d3695969749cc00165c222f","Rabbit",2,"Boat",1,"Carrots",1,"left",FALSE,"right",TRUE,37,FALSE,TRUE,FALSE,"right","right",FALSE,TRUE,FALSE,"right","left",1030.40000003576,1331.60000002384,TRUE
"664521e03117b782ed4fff45","Wagon",3,"Shoes",2,"Cereal",2,"middle",FALSE,"right",TRUE,37,FALSE,FALSE,TRUE,"right","left",FALSE,FALSE,TRUE,"right","middle",1294.89999999851,3043,FALSE
"5f0db498f5e4e102c0f65b67","Moon",1,"CD",3,"Leaf",3,"middle",FALSE,"middle",FALSE,33,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"middle","middle",1713.60000000149,1165.39999999851,FALSE
"6773dea609f77d473900997a","Rabbit",2,"Sun",4,"Sandwich",4,"right",FALSE,"right",FALSE,37,FALSE,TRUE,FALSE,"middle","middle",TRUE,FALSE,FALSE,"right","right",2949.79999995232,5580.5,TRUE
"637fcee60a8378c1c3a65898","Bandaid",5,"Rice",3,"Belt",3,"right",FALSE,"left",TRUE,37,FALSE,FALSE,TRUE,"left","middle",FALSE,FALSE,TRUE,"left","right",4278.19999998808,1562.69999998808,FALSE
"63f77a5dde1ea03305e119e0","Cherry",2,"Rainbow",4,"Door",4,"left",TRUE,"middle",TRUE,37,FALSE,FALSE,TRUE,"middle","right",FALSE,FALSE,TRUE,"middle","left",1081,2268.40000000224,FALSE
"5fbf90f025a567296d943c7e","Toes",1,"Snow",5,"Lunch",5,"right",FALSE,"middle",TRUE,37,FALSE,TRUE,FALSE,"middle","middle",FALSE,TRUE,FALSE,"middle","right",2122.20000004768,2176.5,FALSE
"636d6ce3fb3683ff33f9e514","Curtain",5,"Books",3,"Rainbow",3,"left",FALSE,"left",TRUE,37,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",27716,3656,FALSE
"5af2a03697a14300017d2ba4","Sunglasses",5,"Squirrel",2,"Hat",2,"left",FALSE,"right",FALSE,37,TRUE,FALSE,FALSE,"left","middle",FALSE,FALSE,TRUE,"right","left",1357,4566,FALSE
"60e3a25e8be835f754795d93","Video Tape",1,"Cheese",5,"Pillow",5,"middle",FALSE,"middle",TRUE,37,TRUE,FALSE,FALSE,"middle","left",TRUE,FALSE,FALSE,"middle","middle",1609.5,2222.90000009537,TRUE
"66b5172c8f0bd3b23ce66c22","Umbrella",1,"Shoulders",2,"Teapot",2,"left",FALSE,"right",FALSE,38,TRUE,FALSE,FALSE,"left","right",FALSE,TRUE,FALSE,"right","left",2014.30000007153,1381.19999992847,FALSE
"5ba60abd9629a90001b36fdc","Rice",5,"Door",3,"Crackers",3,"right",FALSE,"left",FALSE,38,TRUE,FALSE,FALSE,"right","left",FALSE,TRUE,FALSE,"left","right",2683.90000003576,2534.5,FALSE
"65dc99d0191a135ab835bf69","Fries",1,"Candy",3,"Stamps",3,"middle",FALSE,"middle",TRUE,38,TRUE,FALSE,FALSE,"middle","right",TRUE,FALSE,FALSE,"middle","middle",1128.19999999925,1784.60000000149,FALSE
"60fe7bf61c7567f5cca9ade6","Pie",4,"Cupcake",1,"Wagon",1,"middle",FALSE,"left",TRUE,38,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",1581.90000000596,1056.29999999702,TRUE
"5c9d88bb2b3c77001744ec1c","Slinky",5,"Curtain",4,"Iron",4,"right",FALSE,"middle",FALSE,38,FALSE,FALSE,TRUE,"left","middle",FALSE,TRUE,FALSE,"middle","right",2030,3903.09999999776,FALSE
"5e283f576dbb560114ac7714","Helicopter",1,"Magazine",5,"Rope",5,"right",FALSE,"middle",TRUE,38,FALSE,FALSE,TRUE,"middle","left",FALSE,FALSE,TRUE,"middle","right",5526.40000009537,4159.5,FALSE
"62e02b1ed5b0fbc1b1dc09e7","Bow",4,"Hammer",3,"Cow",3,"left",FALSE,"left",TRUE,38,TRUE,FALSE,FALSE,"left","right",TRUE,FALSE,FALSE,"left","left",3455.5,4383.60000002384,FALSE
"5ecf9b46617a9b3dd56b3fe3","Hips",4,"Crown",1,"Spider",1,"middle",FALSE,"left",TRUE,38,FALSE,FALSE,TRUE,"left","right",FALSE,FALSE,TRUE,"left","middle",2116.60000002384,1965.70000004768,TRUE
"590b3401182caf0001ab5801","Rock",2,"Hands",2,"Candle",2,"middle",FALSE,"middle",FALSE,38,FALSE,FALSE,TRUE,"right","left",TRUE,FALSE,FALSE,"middle","middle",1872,3795.29999995232,FALSE
"65c11389b0d2ba8e63cb8b22","Paints",4,"Eggs",3,"Bananas",3,"right",TRUE,"right",TRUE,38,TRUE,FALSE,FALSE,"right","left",TRUE,FALSE,FALSE,"right","right",2468.70000004768,2731.80000019073,FALSE
"5d15160539eeea001683830c","Candle",1,"Chair",3,"Head",3,"middle",FALSE,"middle",FALSE,38,FALSE,FALSE,TRUE,"right","left",TRUE,FALSE,FALSE,"middle","middle",2995.30000000075,2672.40000000037,FALSE
"6620b6a209127dafd5b2dfb9","Giraffe",4,"Rice",4,"Fork",4,"left",FALSE,"left",TRUE,38,TRUE,FALSE,FALSE,"left","middle",TRUE,FALSE,FALSE,"left","left",3137.89999997616,2537.5,FALSE
"56c65a5a305eaa0005f2a634","Newspaper",2,"Shirt",1,"Iron",1,"right",FALSE,"right",FALSE,38,FALSE,FALSE,TRUE,"left","middle",TRUE,FALSE,FALSE,"right","right",880.700000000186,1621.90000000037,FALSE
"59fb1518b47dfc0001b6659b","Elephant",4,"Stamps",1,"Rainbow",1,"right",FALSE,"right",TRUE,38,TRUE,FALSE,FALSE,"right","middle",TRUE,FALSE,FALSE,"right","right",576,1317,FALSE
"602c0fc2eff74b4748e9b41e","Rain",4,"Fire truck",1,"Slide",1,"right",FALSE,"right",FALSE,38,FALSE,TRUE,FALSE,"left","left",TRUE,FALSE,FALSE,"right","right",1010,1309,FALSE
"5bcc98d1db645700015222b5","Bracelet",3,"Table",4,"Waffle",4,"left",FALSE,"middle",FALSE,38,TRUE,FALSE,FALSE,"left","right",FALSE,FALSE,TRUE,"middle","left",2145.09999999963,7382.5,FALSE
"6773e6e6b205d22a2e097735","Bacon",2,"Glue",3,"Princess",3,"middle",FALSE,"middle",FALSE,38,FALSE,FALSE,TRUE,"right","left",TRUE,FALSE,FALSE,"middle","middle",2035.39999985695,2586.80000019073,FALSE
"67505c42a18c872bab88ed42","Helicopter",1,"Swimsuit",1,"Sink",1,"right",FALSE,"left",FALSE,38,TRUE,FALSE,FALSE,"right","left",FALSE,TRUE,FALSE,"left","right",2128.5,2328.90000003576,FALSE
