success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,participant_number,reconstruction_instructions,comprehend_reconstruction,nonpretend_instructions,comprehend_np,nickname,bonus,condition,view_history,rt,responses,question_order,correct,test_part,grid,already_clicked,click_log,final_grid_state,num_clicks,cheat,round_points,misses,grid_number
,instructions,10,289697,0.0-4.0-4.0-1.1,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2857}]",2857,"","",,"","","","","",,,,,
,findSquares,11,313578,0.0-4.0-4.0-0.2,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [4, 5, 5, 4, 5, 2, 1, 1, 2, 3, 3], 'j': [0, 0, 1, 4, 5, 3, 3, 2, 1, 2, 3], 't': [2727, 3856, 4845, 7015, 8754, 11668, 12737, 13999, 15880, 20954, 21870], 'hit': ['1', '1', '0', '1', '1', '1', '0', '0', '0', '1', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['black', 'white', 'unknown', 'unknown', 'unknown', 'black']]",11,0,22,,2
,instructions,12,316390,0.0-4.0-4.0-1.2,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2809}]",2809,"","",,"","","","","",,,,,
,findSquares,13,346416,0.0-4.0-4.0-0.3,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"",,"","",,non-pretend,"[['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [4, 4, 0, 0, 5, 3, 3], 'j': [1, 5, 0, 4, 0, 0, 5], 't': [10508, 12974, 14823, 17756, 25293, 26909, 28015], 'hit': ['1', '1', '1', '1', '0', '1', '1'], 'b': []}","[['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'unknown', 'unknown', 'unknown', 'unknown', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['white', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]",7,0,25,,4
,instructions,14,354307,0.0-4.0-4.0-1.3,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"[{""""page_index"""":0,""""viewing_time"""":7889}]",7890,"","",,"","","","","",,,,,
,instructions,15,358608,0.0-4.0-5.0,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"[{""""page_index"""":0,""""viewing_time"""":4297}]",4297,"","",,"","","","","",,,,,
,instructions,16,440021,0.0-4.0-6.0-0.0,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"[{""""page_index"""":0,""""viewing_time"""":7354},{""""page_index"""":1,""""viewing_time"""":40471},{""""page_index"""":2,""""viewing_time"""":8979},{""""page_index"""":3,""""viewing_time"""":24606}]",81411,"","",,"","","","","",,,,,
,survey-multi-choice,17,457878,0.0-4.0-6.0-1.0,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"",17853,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,
,instructions,18,471665,0.0-4.0-7.0,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"[{""""page_index"""":0,""""viewing_time"""":13786}]",13786,"","",,"","","","","",,,,,
,findSquares,19,512442,0.0-4.0-8.0,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [3, 4, 1, 1, 4, 5, 4, 2, 3], 'j': [4, 5, 4, 0, 1, 0, 4, 0, 0], 't': [10479, 11824, 20212, 21467, 24600, 28270, 33754, 37503, 38762], 'hit': ['0', '1', '1', '1', '1', '0', '1', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['white', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'unknown', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['white', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]",9,0,23,,1
,survey-text,20,534276,0.0-4.0-9.0,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"",21775,"{""""worker_comments"""":""""I liked the experiment.""""}","",,"","","","","",,,,,
,instructions,21,546314,0.0-4.0-10.0,6978b51b5adeb547b0db4fee,5e10c664e7802178da96078a,6978b58ef3b79826f392e064,49,1,TRUE,1,TRUE,Player 49,80,symmetric,"[{""""page_index"""":0,""""viewing_time"""":12037}]",12037,"","",,"","","","","",,,,,
1,fullscreen,0,4545,0.0-0.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"",,"","",,"","","","","",,,,,
,instructions,1,47937,0.0-1.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":13913.599999904633},{""""page_index"""":1,""""viewing_time"""":11624.5},{""""page_index"""":2,""""viewing_time"""":6309.400000095367},{""""page_index"""":3,""""viewing_time"""":4814.799999952316},{""""page_index"""":4,""""viewing_time"""":6710.799999952316}]",43377,"","",,"","","","","",,,,,
,survey-multi-choice,2,53936,0.0-2.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"",5987.29999995232,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white cards</b> as possible""""}",[0],1,multichoice_part1,"","","","",,,,,
,instructions,3,56045,0.0-4.0-0.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2102.5}]",2104,"","",,"","","","","",,,,,
,findSquares,4,78970,0.0-4.0-1.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"",,"","",,"","[['0', '0', '0', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [3, 2, 1, 1, 0, 1, 2, 3, 3, 2, 1], 'j': [0, 1, 1, 2, 2, 3, 3, 3, 2, 0, 0], 't': [5790.299999952316, 10301.700000047684, 11570.799999952316, 12545.5, 14019.100000143051, 15449.100000143051, 16657.200000047684, 17866.400000095367, 18933, 19984.700000047684, 20872.799999952316], 'hit': ['0', '1', '1', '1', '0', '1', '1', '0', '0', '1', '1'], 'b': []}","[['unknown', 'unknown', 'white', 'unknown'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'black'], ['white', 'unknown', 'white', 'white']]",11,0,4,,
,instructions,5,82179,0.0-4.0-2.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":3205}]",3206.29999995232,"","",,"","","","","",,,,,
,instructions,6,92436,0.0-4.0-3.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":7619.700000047684},{""""page_index"""":1,""""viewing_time"""":2633.5}]",10254.7999999523,"","",,"","","","","",,,,,
,findSquares,7,112790,0.0-4.0-4.0-0.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [2, 1, 1, 2, 3, 3, 5, 4, 4, 5, 4, 4, 2, 3, 1], 'j': [1, 2, 0, 0, 0, 1, 0, 2, 1, 1, 5, 4, 5, 4, 4], 't': [2374.2999999523163, 3490.699999809265, 4854.099999904633, 6420.599999904633, 7862.299999952316, 8859.099999904633, 9973.199999809265, 10832.099999904633, 11974.599999904633, 13065.699999809265, 14138.799999952316, 14935.5, 15645.599999904633, 16561.699999809265, 18313.39999985695], 'hit': ['0', '0', '1', '0', '1', '0', '0', '0', '1', '0', '1', '1', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'unknown']]",15,0,17,,1
,instructions,8,114680,0.0-4.0-4.0-1.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":1887.7000000476837}]",1889.5,"","",,"","","","","",,,,,
,findSquares,9,153055,0.0-4.0-4.0-0.1,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"",,"","",,non-pretend,"[['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [3, 4, 3, 4, 4, 5, 4, 5, 2, 3, 3, 5, 5, 2, 5, 5, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 2, 2, 0, 0], 'j': [0, 1, 5, 5, 2, 0, 3, 5, 0, 1, 4, 1, 4, 5, 3, 2, 2, 5, 4, 3, 1, 0, 1, 2, 2, 3, 3, 4, 4, 0], 't': [1425.5999999046326, 2034.5, 3210.0999999046326, 3984.899999856949, 5294.5, 7143, 8814, 9892.5, 10639, 11846.700000047684, 12473.299999952316, 13770.700000047684, 14421.599999904633, 14737.899999856949, 16045.200000047684, 16723.89999985695, 17243.5, 17999.700000047684, 18676.299999952316, 19101.700000047684, 19489.200000047684, 19936.099999904633, 20375.700000047684, 20625.200000047684, 20996.599999904633, 21330.89999985695, 21577.700000047684, 21868.599999904633, 33864.5, 36325.200000047684], 'hit': ['1', '1', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1'], 'b': []}","[['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['white', 'white', 'white', 'white', 'white', 'white'], ['white', 'white', 'white', 'white', 'white', 'white'], ['black', 'white', 'white', 'white', 'white', 'black'], ['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'white', 'white', 'white', 'white']]",30,0,2,,4
,instructions,10,156147,0.0-4.0-4.0-1.1,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2952.2999999523163}]",2954.10000014305,"","",,"","","","","",,,,,
,findSquares,11,192845,0.0-4.0-4.0-0.2,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [2, 3, 4, 2, 3, 0, 3, 2, 5, 3, 5, 5, 5, 2, 3, 4, 1], 'j': [2, 4, 1, 3, 1, 2, 3, 1, 4, 0, 3, 0, 2, 4, 5, 2, 3], 't': [3435, 5164.700000047684, 6607.099999904633, 8274, 9927.599999904633, 12871.799999952316, 14983, 16897.39999985695, 18597.099999904633, 21155.299999952316, 22575, 24295.099999904633, 25732.700000047684, 26992.299999952316, 28244.799999952316, 31533.200000047684, 34506.700000047684], 'hit': ['1', '1', '1', '1', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'white', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'white', 'unknown'], ['white', 'black', 'unknown', 'white', 'black', 'white'], ['unknown', 'black', 'white', 'unknown', 'black', 'unknown'], ['white', 'black', 'white', 'white', 'black', 'unknown']]",17,0,16,,3
,instructions,12,195021,0.0-4.0-4.0-1.2,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2173}]",2174.79999995232,"","",,"","","","","",,,,,
,findSquares,13,212803,0.0-4.0-4.0-0.3,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [1, 3, 2, 3, 3, 4, 4, 5, 5], 'j': [2, 5, 3, 2, 3, 0, 4, 0, 5], 't': [2347.7000000476837, 3982.7000000476837, 5629.400000095367, 7313.599999904633, 9001.799999952316, 10923.900000095367, 12366.700000047684, 13842.200000047684, 15759.700000047684], 'hit': ['0', '0', '1', '1', '1', '1', '1', '1', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'white', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'white'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['black', 'unknown', 'unknown', 'unknown', 'unknown', 'black']]",9,0,24,,2
,instructions,14,215832,0.0-4.0-4.0-1.3,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":3026.899999856949}]",3028.79999995232,"","",,"","","","","",,,,,
,instructions,15,219487,0.0-4.0-5.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":3647.699999809265}]",3650.59999990463,"","",,"","","","","",,,,,
,instructions,16,243665,0.0-4.0-6.0-0.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":4371.600000143051},{""""page_index"""":1,""""viewing_time"""":7839.299999952316},{""""page_index"""":2,""""viewing_time"""":3280.2999999523163},{""""page_index"""":3,""""viewing_time"""":8679.799999952316}]",24172.9000000954,"","",,"","","","","",,,,,
,survey-multi-choice,17,248773,0.0-4.0-6.0-1.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"",5097.39999985695,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white</b> cards as possible""""}",[0],0,multichoice_reconstruction,"","","","",,,,,
,instructions,18,265031,0.0-4.0-6.1-0.1,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":5964.899999856949},{""""page_index"""":1,""""viewing_time"""":4165.800000190735},{""""page_index"""":2,""""viewing_time"""":2117.5999999046326},{""""page_index"""":3,""""viewing_time"""":4000.2999999523163}]",16250.2000000477,"","",,"","","","","",,,,,
,survey-multi-choice,19,267599,0.0-4.0-6.1-1.1,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"",2559.59999990463,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,
,instructions,20,277076,0.0-4.0-7.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":9469.600000143051}]",9471.60000014305,"","",,"","","","","",,,,,
,findSquares,21,300900,0.0-4.0-8.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [4, 1, 0, 2, 0, 1, 2, 1, 3, 2, 0, 4, 4], 'j': [5, 4, 5, 5, 1, 0, 1, 2, 0, 0, 0, 1, 4], 't': [2801.0999999046326, 5065.799999952316, 6109.799999952316, 7618.200000047684, 9092.099999904633, 10803.299999952316, 12912.099999904633, 14185.200000047684, 15688.900000095367, 16716.099999904633, 18405.700000047684, 20535.099999904633, 21614.900000095367], 'hit': ['1', '1', '0', '0', '0', '1', '0', '0', '1', '0', '0', '1', '1'], 'b': []}","[['white', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'unknown', 'unknown', 'unknown', 'unknown', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]",13,0,19,,1
,survey-text,22,306552,0.0-4.0-9.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"",5637.39999985695,"{""""worker_comments"""":""""""""}","",,"","","","","",,,,,
,instructions,23,319423,0.0-4.0-10.0,6978b51b5adeb547b0db4fee,5e932b48bb285314d5ed56ba,6978b57e5f7f8fb470395534,50,2,TRUE,1,TRUE,Player 50,59,symmetric,"[{""""page_index"""":0,""""viewing_time"""":12865.800000190735}]",12867.7000000477,"","",,"","","","","",,,,,
1,fullscreen,0,3291,0.0-0.0,6978b51b5adeb547b0db4fee,657b91830c807b69681bf0ef,6978b5c5aef6dcc133f080a2,51,1,TRUE,1,TRUE,Player 51,56,symmetric,"",,"","",,"","","","","",,,,,
,instructions,1,66014,0.0-1.0,6978b51b5adeb547b0db4fee,657b91830c807b69681bf0ef,6978b5c5aef6dcc133f080a2,51,1,TRUE,1,TRUE,Player 51,56,symmetric,"[{""""page_index"""":0,""""viewing_time"""":16882.79999999993},{""""page_index"""":1,""""viewing_time"""":5788.599999999977},{""""page_index"""":2,""""viewing_time"""":15530.300000000047},{""""page_index"""":3,""""viewing_time"""":4470.599999999977},{""""page_index"""":4,""""viewing_time"""":20047.599999999977}]",62720.8999999999,"","",,"","","","","",,,,,
,survey-multi-choice,2,71816,0.0-2.0,6978b51b5adeb547b0db4fee,657b91830c807b69681bf0ef,6978b5c5aef6dcc133f080a2,51,1,TRUE,1,TRUE,Player 51,56,symmetric,"",5800.30000000005,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white cards</b> as possible""""}",[0],1,multichoice_part1,"","","","",,,,,
,instructions,3,75113,0.0-4.0-0.0,6978b51b5adeb547b0db4fee,657b91830c807b69681bf0ef,6978b5c5aef6dcc133f080a2,51,1,TRUE,1,TRUE,Player 51,56,symmetric,"[{""""page_index"""":0,""""viewing_time"""":3295.3000000000466}]",3296,"","",,"","","","","",,,,,
,findSquares,4,91380,0.0-4.0-1.0,6978b51b5adeb547b0db4fee,657b91830c807b69681bf0ef,6978b5c5aef6dcc133f080a2,51,1,TRUE,1,TRUE,Player 51,56,symmetric,"",,"","",,"","[['0', '0', '0', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [1, 0, 0, 2, 1, 3, 2, 1, 1, 2], 'j': [1, 3, 1, 1, 2, 1, 3, 3, 0, 0], 't': [4505.09999999986, 5686.800000000047, 7016.899999999907, 8107.09999999986, 8908.5, 11009.199999999953, 11875.09999999986, 12691.199999999953, 13647.399999999907, 14256.899999999907], 'hit': ['1', '0', '0', '1', '1', '0', '1', '1', '1', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'white'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'black'], ['unknown', 'white', 'unknown', 'unknown']]",10,0,5,,
,instructions,5,99808,0.0-4.0-2.0,6978b51b5adeb547b0db4fee,657b91830c807b69681bf0ef,6978b5c5aef6dcc133f080a2,51,1,TRUE,1,TRUE,Player 51,56,symmetric,"[{""""page_index"""":0,""""viewing_time"""":8426.5}]",8427.30000000005,"","",,"","","","","",,,,,
,instructions,6,118993,0.0-4.0-3.0,6978b51b5adeb547b0db4fee,657b91830c807b69681bf0ef,6978b5c5aef6dcc133f080a2,51,1,TRUE,1,TRUE,Player 51,56,symmetric,"[{""""page_index"""":0,""""viewing_time"""":17294.600000000093},{""""page_index"""":1,""""viewing_time"""":1888.6999999999534}]",19183.9000000001,"","",,"","","","","",,,,,
,findSquares,7,151882,0.0-4.0-4.0-0.0,6978b51b5adeb547b0db4fee,657b91830c807b69681bf0ef,6978b5c5aef6dcc133f080a2,51,1,TRUE,1,TRUE,Player 51,56,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [4, 2, 2, 1, 3, 3, 5, 3, 4, 1, 1, 0, 2, 0, 0, 1, 2, 5, 4, 5, 4], 'j': [1, 1, 5, 4, 0, 1, 0, 4, 5, 2, 0, 0, 0, 1, 5, 3, 4, 1, 2, 2, 4], 't': [2680.5999999998603, 5462.399999999907, 6721.299999999814, 7647.399999999907, 10920.899999999907, 12136.699999999953, 13218.399999999907, 14630.699999999953, 15389.59999999986, 17068.199999999953, 17819.399999999907, 18819.09999999986, 20286.699999999953, 21178.299999999814, 25194, 26930.199999999953, 27724.699999999953, 29543.59999999986, 29979.09999999986, 30386.399999999907, 30879], 'hit': ['1', '0', '0', '1', '1', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['white', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'white', 'white'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['white', 'white', 'white', 'unknown', 'unknown', 'unknown']]",21,0,11,,1
,instructions,8,160243,0.0-4.0-4.0-1.0,6978b51b5adeb547b0db4fee,657b91830c807b69681bf0ef,6978b5c5aef6dcc133f080a2,51,1,TRUE,1,TRUE,Player 51,56,symmetric,"[{""""page_index"""":0,""""viewing_time"""":8359.59999999986}]",8360.30000000005,"","",,"","","","","",,,,,
