success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,participant_number,reconstruction_instructions,comprehend_reconstruction,nonpretend_instructions,comprehend_np,nickname,bonus,condition,view_history,rt,responses,question_order,correct,test_part,grid,already_clicked,click_log,final_grid_state,num_clicks,cheat,round_points,misses,grid_number
,findSquares,13,338134,0.0-4.0-4.0-0.3,6978e2c4a85900adb2413461,5d7a1fce27fb8a000196993e,6978e5ffc2e0b4b7cbfca3e8,74,1,TRUE,1,TRUE,Player 74,45,asymmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '1', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '1'], ['1', '1', '0', '0', '0', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [4, 3, 2, 2, 2, 5, 4, 5, 3, 5, 2, 2, 3, 3, 3], 'j': [0, 5, 3, 1, 5, 5, 2, 0, 0, 1, 4, 0, 4, 1, 2], 't': [5603.299999982119, 8004, 10240.799999982119, 14973.899999976158, 17968.5, 19138.19999998808, 21811.899999976158, 24049, 28656, 29592.5, 33069.39999997616, 33918.59999999404, 36138.29999998212, 37804.59999999404, 39443.59999999404], 'hit': ['1', '1', '1', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['white', 'black', 'black', 'black', 'white', 'white'], ['white', 'white', 'black', 'unknown', 'white', 'black'], ['black', 'black', 'white', 'unknown', 'unknown', 'black'], ['black', 'white', 'unknown', 'unknown', 'unknown', 'black']]",15,0,18,,8
,instructions,14,340128,0.0-4.0-4.0-1.3,6978e2c4a85900adb2413461,5d7a1fce27fb8a000196993e,6978e5ffc2e0b4b7cbfca3e8,74,1,TRUE,1,TRUE,Player 74,45,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":1993}]",1993.40000000596,"","",,"","","","","",,,,,
,instructions,15,342535,0.0-4.0-5.0,6978e2c4a85900adb2413461,5d7a1fce27fb8a000196993e,6978e5ffc2e0b4b7cbfca3e8,74,1,TRUE,1,TRUE,Player 74,45,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":2405.300000011921}]",2405.90000000596,"","",,"","","","","",,,,,
,instructions,16,372168,0.0-4.0-6.0-0.0,6978e2c4a85900adb2413461,5d7a1fce27fb8a000196993e,6978e5ffc2e0b4b7cbfca3e8,74,1,TRUE,1,TRUE,Player 74,45,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":4466.4000000059605},{""""page_index"""":1,""""viewing_time"""":10516.5},{""""page_index"""":2,""""viewing_time"""":3146.7999999821186},{""""page_index"""":3,""""viewing_time"""":11502.09999999404}]",29632,"","",,"","","","","",,,,,
,survey-multi-choice,17,375729,0.0-4.0-6.0-1.0,6978e2c4a85900adb2413461,5d7a1fce27fb8a000196993e,6978e5ffc2e0b4b7cbfca3e8,74,1,TRUE,1,TRUE,Player 74,45,asymmetric,"",3559,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,
,instructions,18,382163,0.0-4.0-7.0,6978e2c4a85900adb2413461,5d7a1fce27fb8a000196993e,6978e5ffc2e0b4b7cbfca3e8,74,1,TRUE,1,TRUE,Player 74,45,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":6432.5}]",6432.70000001788,"","",,"","","","","",,,,,
,findSquares,19,433896,0.0-4.0-8.0,6978e2c4a85900adb2413461,5d7a1fce27fb8a000196993e,6978e5ffc2e0b4b7cbfca3e8,74,1,TRUE,1,TRUE,Player 74,45,asymmetric,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [4, 4, 1, 1, 5, 3, 5, 2, 0, 0, 0, 0, 5, 3, 1, 1, 5, 3, 4], 'j': [5, 1, 0, 4, 1, 1, 5, 5, 5, 4, 0, 1, 0, 0, 2, 3, 4, 4, 4], 't': [4969.899999976158, 10511.699999988079, 14987.199999988079, 16276.399999976158, 19342.79999998212, 22077.79999998212, 25865, 27817.69999998808, 31426.899999976158, 31925.09999999404, 32801.29999998212, 33265.5, 38093.09999999404, 38698.79999998212, 42711.59999999404, 43310.19999998808, 46149.29999998212, 48313.79999998212, 49726.69999998808], 'hit': ['1', '1', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '0', '0', '0', '0', '1'], 'b': []}","[['white', 'white', 'unknown', 'unknown', 'white', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'white', 'white']]",19,0,13,,1
,survey-multi-choice,20,442719,0.0-4.0-9.0,6978e2c4a85900adb2413461,5d7a1fce27fb8a000196993e,6978e5ffc2e0b4b7cbfca3e8,74,1,TRUE,1,TRUE,Player 74,45,asymmetric,"",8821,"{""""Q0"""":""""... <b>fewer</b> white cards""""}",[0],,estimate,"","","","",,,,,
,survey-text,21,475208,0.0-4.0-10.0,6978e2c4a85900adb2413461,5d7a1fce27fb8a000196993e,6978e5ffc2e0b4b7cbfca3e8,74,1,TRUE,1,TRUE,Player 74,45,asymmetric,"",32471.3000000119,"{""""worker_comments"""":""""It was fine. I understood what I had to do and everything worked.""""}","",,"","","","","",,,,,
,instructions,22,484509,0.0-4.0-11.0,6978e2c4a85900adb2413461,5d7a1fce27fb8a000196993e,6978e5ffc2e0b4b7cbfca3e8,74,1,TRUE,1,TRUE,Player 74,45,asymmetric,"[{""""page_index"""":0,""""viewing_time"""":9298.800000011921}]",9299.09999999404,"","",,"","","","","",,,,,
1,fullscreen,0,2349,0.0-0.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"",,"","",,"","","","","",,,,,
,instructions,1,46650,0.0-1.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":12407.900000095367},{""""page_index"""":1,""""viewing_time"""":4637.900000095367},{""""page_index"""":2,""""viewing_time"""":13642.099999904633},{""""page_index"""":3,""""viewing_time"""":7111.900000095367},{""""page_index"""":4,""""viewing_time"""":6509}]",44309.1999998093,"","",,"","","","","",,,,,
,survey-multi-choice,2,52791,0.0-2.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"",6140.2999997139,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white cards</b> as possible""""}",[0],1,multichoice_part1,"","","","",,,,,
,instructions,3,55183,0.0-4.0-0.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2390.8999996185303}]",2391,"","",,"","","","","",,,,,
,findSquares,4,69411,0.0-4.0-1.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"",,"","",,"","[['0', '0', '0', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [1, 1, 0, 3, 2, 1, 2, 3, 0, 3, 3, 1, 2], 'j': [1, 3, 0, 0, 1, 2, 3, 2, 2, 3, 1, 0, 0], 't': [1936, 3133.9000000953674, 3993.800000190735, 5195.599999904633, 6054.800000190735, 6879.900000095367, 7569.800000190735, 8613.900000095367, 9387.699999809265, 10297.900000095367, 10860.800000190735, 11652.699999809265, 12210.900000095367], 'hit': ['1', '1', '0', '0', '1', '1', '1', '0', '0', '0', '0', '1', '1'], 'b': []}","[['white', 'unknown', 'white', 'unknown'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'black'], ['white', 'white', 'white', 'white']]",13,0,2,,
,instructions,5,73002,0.0-4.0-2.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":3589.4000000953674}]",3589.59999990463,"","",,"","","","","",,,,,
,instructions,6,84448,0.0-4.0-3.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":9945.400000095367},{""""page_index"""":1,""""viewing_time"""":1500.0999999046326}]",11445.7999997139,"","",,"","","","","",,,,,
,findSquares,7,102384,0.0-4.0-4.0-0.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [1, 2, 2, 4, 4, 3, 1, 2, 4, 5, 5, 2, 1, 0, 0, 0, 1, 0, 5, 3, 3], 'j': [4, 4, 5, 4, 5, 4, 0, 0, 1, 0, 1, 1, 2, 1, 0, 4, 3, 5, 4, 1, 0], 't': [1382, 2351.5999999046326, 3000.5999999046326, 3836.7000002861023, 4415.800000190735, 5208.700000286102, 6571.700000286102, 7078.099999904633, 8283.700000286102, 8929.400000095367, 9449, 10144.900000095367, 10488.800000190735, 11045.900000095367, 11542.700000286102, 12361.300000190735, 12873.700000286102, 13296.700000286102, 14612.800000190735, 15485.400000095367, 15936.700000286102], 'hit': ['1', '0', '0', '1', '1', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['white', 'white', 'unknown', 'unknown', 'white', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'white', 'white'], ['black', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'white', 'unknown']]",21,0,11,,1
,instructions,8,104322,0.0-4.0-4.0-1.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":1938.4000000953674}]",1938.5,"","",,"","","","","",,,,,
,findSquares,9,114234,0.0-4.0-4.0-0.1,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [1, 1, 2, 2, 4, 4, 5, 3, 3, 5, 4, 5, 3], 'j': [1, 3, 2, 3, 3, 5, 4, 4, 3, 0, 1, 2, 1], 't': [1120.7999997138977, 1634.7999997138977, 2013.5999999046326, 2503.9000000953674, 3420.7999997138977, 4024.7999997138977, 4513.900000095367, 4861.900000095367, 5477.900000095367, 6317, 6840.699999809265, 7339.699999809265, 7902.900000095367], 'hit': ['0', '1', '1', '1', '0', '0', '1', '1', '0', '0', '1', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'black', 'unknown', 'white', 'black', 'unknown'], ['unknown', 'black', 'unknown', 'white', 'black', 'white'], ['white', 'black', 'white', 'unknown', 'black', 'unknown']]",13,0,20,,3
,instructions,10,117906,0.0-4.0-4.0-1.1,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":3672.5}]",3672.69999980927,"","",,"","","","","",,,,,
,findSquares,11,129484,0.0-4.0-4.0-0.2,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"",,"","",,non-pretend,"[['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [4, 5, 3, 1, 0, 0, 1, 1, 0, 1, 0, 4, 4, 3, 3], 'j': [1, 0, 0, 1, 0, 2, 0, 5, 4, 4, 3, 3, 5, 4, 5], 't': [1186.5, 1920.9000000953674, 2651.9000000953674, 3524.9000000953674, 4039.9000000953674, 4486.900000095367, 5508.900000095367, 6089.900000095367, 6560.799999713898, 7045.699999809265, 7552.900000095367, 8256.699999809265, 8688.900000095367, 9039.900000095367, 9564.900000095367], 'hit': ['1', '0', '1', '0', '1', '0', '0', '0', '1', '0', '0', '0', '1', '0', '1'], 'b': []}","[['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'white', 'white'], ['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'unknown', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'unknown', 'white', 'black', 'black'], ['white', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]",15,0,17,,4
,instructions,12,132163,0.0-4.0-4.0-1.2,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2679.5}]",2679.69999980927,"","",,"","","","","",,,,,
,findSquares,13,146168,0.0-4.0-4.0-0.3,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [4, 2, 2, 1, 3, 3, 3, 3, 4, 5, 5, 5, 4, 3, 3, 2, 4, 1, 5], 'j': [2, 1, 3, 2, 3, 2, 5, 4, 4, 5, 4, 1, 0, 1, 0, 4, 3, 3, 0], 't': [1003.7999997138977, 1590.9000000953674, 2023.6999998092651, 2399.7999997138977, 3649.7999997138977, 4103.400000095367, 4799.900000095367, 5208.699999809265, 5587.199999809265, 6186.599999904633, 6568.699999809265, 7340.900000095367, 7777.599999904633, 8362.900000095367, 8806.799999713898, 9677.900000095367, 10129.799999713898, 10741, 11997.599999904633], 'hit': ['0', '0', '1', '0', '1', '1', '0', '0', '1', '1', '0', '0', '1', '0', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'white', 'unknown'], ['white', 'white', 'black', 'black', 'white', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['black', 'white', 'unknown', 'unknown', 'white', 'black']]",19,0,14,,2
,instructions,14,169730,0.0-4.0-4.0-1.3,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":23573.799999713898}]",23574,"","",,"","","","","",,,,,
,instructions,15,171670,0.0-4.0-5.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":1938.5999999046326}]",1938.90000009537,"","",,"","","","","",,,,,
,instructions,16,193093,0.0-4.0-6.0-0.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":3138.3999996185303},{""""page_index"""":1,""""viewing_time"""":10730.5},{""""page_index"""":2,""""viewing_time"""":1202.4000000953674},{""""page_index"""":3,""""viewing_time"""":6352.200000286102}]",21423.6999998093,"","",,"","","","","",,,,,
,survey-multi-choice,17,198867,0.0-4.0-6.0-1.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"",5772.7000002861,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,
,instructions,18,202169,0.0-4.0-7.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":3301.5}]",3301.69999980927,"","",,"","","","","",,,,,
,findSquares,19,222256,0.0-4.0-8.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [4, 4, 1, 2, 2, 1, 1, 2, 5, 4, 3], 'j': [5, 4, 4, 4, 1, 0, 2, 0, 0, 1, 0], 't': [1503.3999996185303, 2162.3999996185303, 13048.199999809265, 13543.199999809265, 14360.599999904633, 15127.39999961853, 15633.099999904633, 16407.39999961853, 17008.39999961853, 17602.39999961853, 18073.199999809265], 'hit': ['1', '1', '1', '0', '0', '1', '0', '0', '0', '1', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['black', 'black', 'white', 'unknown', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'white', 'unknown'], ['black', 'unknown', 'unknown', 'unknown', 'unknown', 'black'], ['black', 'black', 'unknown', 'unknown', 'black', 'black'], ['white', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']]",11,0,21,,1
,survey-multi-choice,20,227799,0.0-4.0-9.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"",5541.59999990463,"{""""Q0"""":""""... <b>fewer</b> white cards""""}",[0],,estimate,"","","","",,,,,
,survey-text,21,234395,0.0-4.0-10.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"",6601.7999997139,"{""""worker_comments"""":""""No comments""""}","",,"","","","","",,,,,
,instructions,22,239009,0.0-4.0-11.0,6978e2c4a85900adb2413461,66594968a8fca6ea85c9ac19,6978e62bd3eef816a6078c9f,75,1,TRUE,1,TRUE,Player 75,62,symmetric,"[{""""page_index"""":0,""""viewing_time"""":4613.5}]",4613.59999990463,"","",,"","","","","",,,,,
1,fullscreen,0,3379,0.0-0.0,6978f7723afd6296bd3c6be6,66293da691cec8862619b1dc,697912ba964281e82f5660ef,325,1,TRUE,1,TRUE,Player 325,49,symmetric,"",,"","",,"","","","","",,,,,
,instructions,1,42189,0.0-1.0,6978f7723afd6296bd3c6be6,66293da691cec8862619b1dc,697912ba964281e82f5660ef,325,1,TRUE,1,TRUE,Player 325,49,symmetric,"[{""""page_index"""":0,""""viewing_time"""":9646.900000095367},{""""page_index"""":1,""""viewing_time"""":6383.5},{""""page_index"""":2,""""viewing_time"""":9376.099999904633},{""""page_index"""":3,""""viewing_time"""":3704.7000000476837},{""""page_index"""":4,""""viewing_time"""":9696.200000047684}]",38808.1000001431,"","",,"","","","","",,,,,
,survey-multi-choice,2,50989,0.0-2.0,6978f7723afd6296bd3c6be6,66293da691cec8862619b1dc,697912ba964281e82f5660ef,325,1,TRUE,1,TRUE,Player 325,49,symmetric,"",8798.5,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white cards</b> as possible""""}",[0],1,multichoice_part1,"","","","",,,,,
,instructions,3,53129,0.0-4.0-0.0,6978f7723afd6296bd3c6be6,66293da691cec8862619b1dc,697912ba964281e82f5660ef,325,1,TRUE,1,TRUE,Player 325,49,symmetric,"[{""""page_index"""":0,""""viewing_time"""":2138.600000143051}]",2139,"","",,"","","","","",,,,,
,findSquares,4,84198,0.0-4.0-1.0,6978f7723afd6296bd3c6be6,66293da691cec8862619b1dc,697912ba964281e82f5660ef,325,1,TRUE,1,TRUE,Player 325,49,symmetric,"",,"","",,"","[['0', '0', '0', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '1'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [1, 0, 0, 0, 1, 3, 2, 3, 3, 3, 2, 1, 0, 1, 2], 'j': [0, 1, 2, 3, 3, 3, 1, 1, 2, 0, 0, 1, 0, 2, 3], 't': [3023.2999999523163, 4403.299999952316, 5673.100000143051, 7857.900000095367, 9230.200000047684, 11314.400000095367, 13443.400000095367, 15449.700000047684, 17264.799999952316, 19253.700000047684, 20580, 24453.799999952316, 26637.700000047684, 28489.900000095367, 29053.799999952316], 'hit': ['1', '0', '0', '0', '1', '0', '1', '0', '0', '0', '1', '1', '0', '1', '1'], 'b': []}","[['white', 'white', 'white', 'white'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'black'], ['white', 'white', 'white', 'white']]",15,0,0,,
,instructions,5,87852,0.0-4.0-2.0,6978f7723afd6296bd3c6be6,66293da691cec8862619b1dc,697912ba964281e82f5660ef,325,1,TRUE,1,TRUE,Player 325,49,symmetric,"[{""""page_index"""":0,""""viewing_time"""":3653.2999999523163}]",3653.59999990463,"","",,"","","","","",,,,,
,instructions,6,102850,0.0-4.0-3.0,6978f7723afd6296bd3c6be6,66293da691cec8862619b1dc,697912ba964281e82f5660ef,325,1,TRUE,1,TRUE,Player 325,49,symmetric,"[{""""page_index"""":0,""""viewing_time"""":13106.799999952316},{""""page_index"""":1,""""viewing_time"""":1890.5}]",14997.6999998093,"","",,"","","","","",,,,,
,findSquares,7,158014,0.0-4.0-4.0-0.0,6978f7723afd6296bd3c6be6,66293da691cec8862619b1dc,697912ba964281e82f5660ef,325,1,TRUE,1,TRUE,Player 325,49,symmetric,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [0, 2, 1, 4, 2, 0, 4, 5, 4, 4, 3, 3, 1, 1, 1, 0, 3, 2, 5, 5, 3], 'j': [0, 1, 0, 1, 5, 5, 5, 5, 4, 3, 3, 4, 4, 3, 2, 1, 2, 0, 1, 0, 0], 't': [2847.899999856949, 6016.399999856949, 8348.399999856949, 10968.299999952316, 17452.599999904633, 20040.699999809265, 21745.299999952316, 23349, 24581.099999904633, 25844.299999952316, 27199, 28584.89999985695, 32057.099999904633, 33328.299999952316, 35823.299999952316, 38387.299999952316, 43755.39999985695, 46810, 50195.299999952316, 51835.59999990463, 53153.799999952316], 'hit': ['0', '0', '1', '1', '0', '0', '1', '0', '1', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['white', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'white'], ['black', 'unknown', 'white', 'white', 'white', 'black'], ['black', 'black', 'unknown', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'white']]",21,0,11,,1
,instructions,8,162492,0.0-4.0-4.0-1.0,6978f7723afd6296bd3c6be6,66293da691cec8862619b1dc,697912ba964281e82f5660ef,325,1,TRUE,1,TRUE,Player 325,49,symmetric,"[{""""page_index"""":0,""""viewing_time"""":4477.200000047684}]",4477.70000004768,"","",,"","","","","",,,,,
,findSquares,9,223048,0.0-4.0-4.0-0.1,6978f7723afd6296bd3c6be6,66293da691cec8862619b1dc,697912ba964281e82f5660ef,325,1,TRUE,1,TRUE,Player 325,49,symmetric,"",,"","",,non-pretend,"[['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['1', '0', '0', '0', '0', '1'], ['1', '1', '0', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [3, 1, 1, 4, 4, 0, 0, 1, 3, 3, 3, 3, 2, 2, 0, 0, 1, 1, 5, 5, 5, 4, 4, 5, 3], 'j': [1, 1, 5, 5, 1, 2, 0, 0, 2, 3, 4, 5, 5, 4, 4, 3, 4, 3, 5, 0, 1, 2, 3, 4, 0], 't': [3119.2999999523163, 4451, 5304.900000095367, 6249.100000143051, 10082.799999952316, 12757.200000047684, 15065.299999952316, 16699.5, 20953.400000095367, 21967.60000014305, 23525.299999952316, 25865.299999952316, 26670.200000047684, 27723.700000047684, 30575.799999952316, 32015.60000014305, 33077.5, 34687.799999952316, 39281.90000009537, 49032.200000047684, 49743.90000009537, 51542.299999952316, 56353.5, 57437.60000014305, 58538.299999952316], 'hit': ['0', '0', '0', '1', '1', '0', '1', '0', '0', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'white', 'white', 'white'], ['unknown', 'unknown', 'unknown', 'unknown', 'white', 'white'], ['black', 'white', 'white', 'white', 'white', 'black'], ['black', 'black', 'white', 'white', 'black', 'black'], ['white', 'white', 'unknown', 'unknown', 'white', 'white']]",25,0,7,,4
,instructions,10,224930,0.0-4.0-4.0-1.1,6978f7723afd6296bd3c6be6,66293da691cec8862619b1dc,697912ba964281e82f5660ef,325,1,TRUE,1,TRUE,Player 325,49,symmetric,"[{""""page_index"""":0,""""viewing_time"""":1881.7999999523163}]",1882.29999995232,"","",,"","","","","",,,,,
