success,trial_type,trial_index,time_elapsed,internal_node_id,STUDY_ID,PROLIFIC_PID,SESSION_ID,participant_number,reconstruction_instructions,comprehend_reconstruction,nonpretend_instructions,comprehend_np,nickname,bonus,view_history,rt,responses,question_order,correct,test_part,grid,already_clicked,click_log,final_grid_state,num_clicks,cheat,round_points,misses,grid_number,white_cards_reported
,instructions,1,39393,0.0-1.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":11367},{""""page_index"""":1,""""viewing_time"""":10751.80000000447},{""""page_index"""":2,""""viewing_time"""":11485},{""""page_index"""":3,""""viewing_time"""":3588.89999999851}]",37192.8000000045,"","",,"","","","","",,,,,,
,survey-multi-choice,2,45874,0.0-2.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"",6481,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white<b> cards as possible""""}",[0],1,multichoice_part1,"","","","",,,,,,
,instructions,3,47156,0.0-4.0-0.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":1281.0999999940395}]",1281.19999999553,"","",,"","","","","",,,,,,
,findSquares,4,62087,0.0-4.0-1.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"",,"","",,"","[['0', '0', '1', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '0'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [0, 2, 1, 1, 3, 3, 1, 1, 2, 2, 3, 3, 0], 'j': [1, 1, 2, 1, 0, 3, 3, 0, 0, 3, 2, 1, 2], 't': [2705.7000000029802, 4020.7000000029802, 4941.70000000298, 5562.10000000149, 6459.10000000149, 7617.10000000149, 8521.60000000149, 9460.60000000149, 9980.70000000298, 10414.60000000149, 11478.10000000149, 12114.60000000149, 12916.60000000149], 'hit': ['0', '1', '1', '1', '0', '0', '1', '1', '1', '0', '0', '0', '1'], 'b': []}","[['unknown', 'white', 'black', 'unknown'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'white'], ['white', 'white', 'white', 'white']]",13,0,2,,,
,instructions,5,64831,0.0-4.0-2.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":2743.7999999970198}]",2743.89999999851,"","",,"","","","","",,,,,,
,instructions,6,85632,0.0-4.0-3.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":19208.39999999851},{""""page_index"""":1,""""viewing_time"""":1592.1000000014901}]",20800.599999994,"","",,"","","","","",,,,,,
,findSquares,7,100732,0.0-4.0-4.0-0.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [1, 2, 3, 3, 5, 4, 4, 3, 2, 1, 2, 5, 5], 'j': [3, 3, 3, 4, 2, 2, 1, 1, 1, 1, 2, 0, 4], 't': [1248, 1861.1000000014901, 2837.2000000029802, 4289, 6109.10000000149, 6956.29999999702, 8089.29999999702, 8940, 9451, 10029, 10564.20000000298, 12445.29999999702, 13086.60000000149], 'hit': ['1', '1', '0', '1', '0', '0', '1', '1', '0', '0', '1', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'black', 'unknown', 'white', 'black', 'unknown'], ['unknown', 'black', 'white', 'unknown', 'black', 'unknown'], ['white', 'black', 'white', 'unknown', 'black', 'unknown']]",13,0,20,,3,
,instructions,8,102470,0.0-4.0-4.0-1.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":1738.1000000014901}]",1738.20000000298,"","",,"","","","","",,,,,,
,findSquares,9,118711,0.0-4.0-4.0-0.1,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"",,"","",,non-pretend,"[['1', '1', '1', '0', '0', '1'], ['0', '0', '0', '0', '0', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '1', '0'], ['1', '1', '0', '1', '1', '0'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [1, 0, 0, 0, 1, 0, 1, 2, 2, 4, 5, 4, 4, 4, 3, 3], 'j': [1, 2, 3, 0, 0, 4, 5, 5, 4, 5, 4, 3, 1, 2, 3, 4], 't': [1322.8999999985099, 2354.6999999955297, 2738.7999999970198, 4367.69999999553, 4839.0999999940395, 5953.69999999553, 6938.69999999553, 7430.69999999553, 8145.79999999702, 9341.69999999553, 10033.89999999851, 11013.69999999553, 11593.69999999553, 12015.79999999702, 13630.69999999553, 14237.69999999553], 'hit': ['0', '1', '0', '1', '0', '0', '1', '0', '0', '0', '0', '1', '1', '0', '0', '1'], 'b': []}","[['black', 'black', 'black', 'white', 'white', 'black'], ['white', 'white', 'unknown', 'unknown', 'unknown', 'black'], ['unknown', 'unknown', 'unknown', 'unknown', 'white', 'white'], ['unknown', 'unknown', 'unknown', 'white', 'black', 'unknown'], ['black', 'black', 'white', 'black', 'black', 'white'], ['unknown', 'unknown', 'unknown', 'unknown', 'white', 'unknown']]",16,0,16,,10,
,instructions,10,119791,0.0-4.0-4.0-1.1,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":1079.5}]",1079.5,"","",,"","","","","",,,,,,
,findSquares,11,140405,0.0-4.0-4.0-0.2,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '1', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '1'], ['1', '1', '0', '0', '0', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [3, 4, 2, 2, 2, 3, 2, 5, 4, 5, 4, 3, 1, 2, 5, 5], 'j': [1, 3, 1, 3, 4, 5, 5, 1, 0, 5, 4, 2, 2, 0, 2, 0], 't': [1241.7999999970198, 2551.7999999970198, 3971.39999999851, 4628.39999999851, 5270.5, 6006.5, 7143.60000000149, 8103.5, 9167.70000000298, 10151.39999999851, 11060.5, 12555.39999999851, 13471.70000000298, 15076.39999999851, 17589.29999999702, 18604.5], 'hit': ['0', '0', '1', '1', '0', '1', '0', '0', '1', '1', '0', '1', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'white', 'unknown', 'unknown', 'unknown'], ['white', 'black', 'black', 'black', 'white', 'white'], ['unknown', 'white', 'black', 'unknown', 'unknown', 'black'], ['black', 'black', 'unknown', 'white', 'white', 'black'], ['black', 'white', 'white', 'unknown', 'unknown', 'black']]",16,0,17,,8,
,instructions,12,141622,0.0-4.0-4.0-1.2,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":1216.6000000014901}]",1216.80000000447,"","",,"","","","","",,,,,,
,findSquares,13,160030,0.0-4.0-4.0-0.3,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '1', '0', '0', '1', '1'], ['0', '1', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '1'], ['1', '1', '1', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [3, 2, 3, 1, 2, 1, 4, 5, 4, 4, 3, 0, 1, 5, 4, 4], 'j': [0, 1, 1, 4, 5, 3, 5, 5, 4, 3, 4, 1, 0, 0, 1, 2], 't': [1407.2999999970198, 2339.7999999970198, 3050.5, 4247.29999999702, 5269.39999999851, 5935.89999999851, 6705.29999999702, 7535.29999999702, 8230.29999999702, 9195.19999999553, 10742.19999999553, 12117.39999999851, 13533.89999999851, 15197.39999999851, 15637.19999999553, 16397.29999999702], 'hit': ['0', '1', '0', '1', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '1', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'unknown', 'unknown', 'unknown'], ['white', 'black', 'unknown', 'white', 'black', 'black'], ['unknown', 'black', 'unknown', 'unknown', 'unknown', 'white'], ['white', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'black', 'white', 'black', 'black'], ['white', 'unknown', 'unknown', 'unknown', 'unknown', 'white']]",16,0,16,,7,
,instructions,14,162880,0.0-4.0-4.0-1.3,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":2850.5}]",2850.60000000149,"","",,"","","","","",,,,,,
,instructions,15,164835,0.0-4.0-5.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":1954}]",1954.10000000149,"","",,"","","","","",,,,,,
,instructions,16,191016,0.0-4.0-6.0-0.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":4380.9000000059605},{""""page_index"""":1,""""viewing_time"""":5186.69999999553},{""""page_index"""":2,""""viewing_time"""":1342},{""""page_index"""":3,""""viewing_time"""":15271.80000000447}]",26181.6000000015,"","",,"","","","","",,,,,,
,survey-multi-choice,17,195776,0.0-4.0-6.0-1.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"",4758.80000000447,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,,
,survey-html-form,18,208108,0.0-4.0-7.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"",12331.1000000015,"{""""white_count"""":""""6""""}","",,white_card_report,"","","","",,,,,,6
,instructions,19,218954,0.0-4.0-8.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":10846}]",10846.1000000015,"","",,"","","","","",,,,,,
,findSquares,20,250403,0.0-4.0-9.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [3, 2, 1, 1, 5, 5, 5, 4, 3, 2, 1, 4, 4, 4, 4, 5, 5, 0, 0, 3, 3, 2, 2], 'j': [4, 4, 3, 1, 4, 3, 2, 1, 1, 1, 4, 0, 5, 2, 3, 0, 5, 2, 3, 0, 2, 3, 2], 't': [2754.1999999955297, 3869.1999999955297, 4960.60000000149, 6017.19999999553, 9029.29999999702, 10005.89999999851, 12206.10000000149, 13003.10000000149, 14904.39999999851, 16206, 18743.10000000149, 19823.69999999553, 20512.10000000149, 21987.19999999553, 22441.10000000149, 23102, 23802.29999999702, 26323.10000000149, 26709.10000000149, 27365.19999999553, 27814.10000000149, 28853.29999999702, 29446.10000000149], 'hit': ['1', '0', '1', '0', '1', '0', '0', '1', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1'], 'b': []}","[['unknown', 'unknown', 'white', 'white', 'unknown', 'unknown'], ['unknown', 'white', 'black', 'black', 'white', 'unknown'], ['unknown', 'white', 'black', 'black', 'white', 'unknown'], ['white', 'black', 'white', 'unknown', 'black', 'unknown'], ['white', 'black', 'white', 'white', 'black', 'white'], ['white', 'black', 'white', 'white', 'black', 'white']]",23,0,10,,3,
,survey-text,21,253911,0.0-4.0-10.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"",3507.30000000447,"{""""worker_comments"""":""""""""}","",,"","","","","",,,,,,
,instructions,22,261952,0.0-4.0-11.0,6851d3836698db9d924a5473,665b7b047373d8da553237a6,6851d78d7e40831454da0112,29,1,TRUE,1,TRUE,Player 29,69,"[{""""page_index"""":0,""""viewing_time"""":8040.70000000298}]",8040.79999999702,"","",,"","","","","",,,,,,
1,fullscreen,0,5791,0.0-0.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"",,"","",,"","","","","",,,,,,
,instructions,1,150565,0.0-1.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"[{""""page_index"""":0,""""viewing_time"""":52333.39999997616},{""""page_index"""":1,""""viewing_time"""":33948.30000001192},{""""page_index"""":2,""""viewing_time"""":19257.30000001192},{""""page_index"""":3,""""viewing_time"""":11789.799999952316},{""""page_index"""":4,""""viewing_time"""":27442.5}]",144772,"","",,"","","","","",,,,,,
,survey-multi-choice,2,200292,0.0-2.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"",49725,"{""""Q0"""":""""... find all black cards whilst revealing as <b>few white<b> cards as possible""""}",[0],1,multichoice_part1,"","","","",,,,,,
,instructions,3,203583,0.0-4.0-0.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"[{""""page_index"""":0,""""viewing_time"""":3289.199999988079}]",3289.59999996424,"","",,"","","","","",,,,,,
,findSquares,4,231515,0.0-4.0-1.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"",,"","",,"","[['0', '0', '1', '0'], ['1', '1', '1', '1'], ['1', '1', '1', '0'], ['0', '0', '0', '0']]","[[2, 2]]","{'i': [1, 2, 1, 0, 0, 3, 3, 2, 1, 0, 2, 1], 'j': [1, 0, 3, 2, 0, 1, 3, 3, 2, 3, 1, 0], 't': [3008.400000035763, 5702.600000023842, 7973.5, 10523.400000035763, 12458.700000047684, 16216.800000011921, 17326.100000023842, 18203.5, 19232.600000023842, 22958.600000023842, 23858.5, 25898.5], 'hit': ['1', '1', '1', '1', '0', '0', '0', '0', '1', '0', '1', '1'], 'b': []}","[['white', 'unknown', 'black', 'white'], ['black', 'black', 'black', 'black'], ['black', 'black', 'black', 'white'], ['unknown', 'white', 'unknown', 'white']]",12,0,3,,,
,instructions,5,237213,0.0-4.0-2.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"[{""""page_index"""":0,""""viewing_time"""":5696}]",5696.69999998808,"","",,"","","","","",,,,,,
,instructions,6,294280,0.0-4.0-3.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"[{""""page_index"""":0,""""viewing_time"""":52086.19999998808},{""""page_index"""":1,""""viewing_time"""":4979.400000035763}]",57066.1000000238,"","",,"","","","","",,,,,,
,findSquares,7,340871,0.0-4.0-4.0-0.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [1, 5, 4, 4, 4, 2, 4, 5, 4, 2, 2, 1, 2, 2, 1, 3, 1, 0, 1, 3, 3, 3], 'j': [3, 4, 1, 2, 3, 3, 5, 5, 0, 1, 2, 5, 5, 4, 4, 2, 1, 0, 0, 3, 4, 1], 't': [1889.300000011921, 4250.300000011921, 5427.300000011921, 6612.300000011921, 7954.800000011921, 9853.899999976158, 14877.5, 16535.100000023842, 18274.80000001192, 19650.80000001192, 20713, 26226.899999976158, 26854.69999998808, 27334.69999998808, 27777.5, 32134.80000001192, 33530, 34542.80000001192, 35165.60000002384, 36897.60000002384, 37549.69999998808, 44584.80000001192], 'hit': ['1', '1', '1', '0', '0', '1', '0', '0', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1', '1'], 'b': []}","[['white', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['white', 'white', 'black', 'black', 'white', 'white'], ['unknown', 'white', 'black', 'black', 'white', 'white'], ['unknown', 'black', 'white', 'white', 'black', 'unknown'], ['white', 'black', 'white', 'white', 'black', 'white'], ['unknown', 'black', 'unknown', 'unknown', 'black', 'white']]",22,0,11,,3,
,instructions,8,345446,0.0-4.0-4.0-1.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"[{""""page_index"""":0,""""viewing_time"""":4573.300000011921}]",4573.80000001192,"","",,"","","","","",,,,,,
,findSquares,9,416916,0.0-4.0-4.0-0.1,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"",,"","",,non-pretend,"[['1', '1', '1', '0', '0', '1'], ['0', '0', '0', '0', '0', '1'], ['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '1', '0'], ['1', '1', '0', '1', '1', '0'], ['0', '0', '0', '0', '0', '0']]","[[0, 1], [0, 5], [4, 0], [4, 4]]","{'i': [1, 0, 1, 5, 3, 3, 5, 4, 5, 3, 4, 1, 1, 0, 2, 4, 3, 5, 3, 4, 0, 2, 2, 0], 'j': [1, 2, 5, 4, 4, 0, 0, 1, 1, 3, 3, 2, 4, 4, 5, 2, 1, 3, 5, 5, 3, 3, 4, 0], 't': [3797.7000000476837, 4563.100000023842, 7233.600000023842, 26448.900000035763, 27617.80000001192, 29848.200000047684, 31166.30000001192, 32088.100000023842, 36963.90000003576, 38231.10000002384, 38950.60000002384, 41553.10000002384, 42602.80000001192, 43383, 44075.40000003576, 45235.80000001192, 46730.30000001192, 48213.10000002384, 56245.30000001192, 56913, 62980.200000047684, 64848.10000002384, 65486.700000047684, 69453.30000001192], 'hit': ['0', '1', '1', '0', '1', '0', '0', '1', '0', '0', '1', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['black', 'black', 'black', 'white', 'white', 'black'], ['unknown', 'white', 'white', 'unknown', 'white', 'black'], ['unknown', 'unknown', 'unknown', 'white', 'white', 'white'], ['white', 'white', 'unknown', 'white', 'black', 'white'], ['black', 'black', 'white', 'black', 'black', 'white'], ['white', 'white', 'unknown', 'white', 'white', 'unknown']]",24,0,8,,10,
,instructions,10,426813,0.0-4.0-4.0-1.1,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"[{""""page_index"""":0,""""viewing_time"""":9896.299999952316}]",9896.79999995232,"","",,"","","","","",,,,,,
,findSquares,11,452406,0.0-4.0-4.0-0.2,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '1', '0', '0', '1', '1'], ['0', '1', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '1'], ['1', '1', '1', '0', '1', '1'], ['0', '0', '0', '0', '0', '0']]","[[1, 1], [1, 5], [3, 5], [4, 0]]","{'i': [1, 1, 1, 2, 0, 4, 3, 3, 5, 5, 3, 2, 2, 4, 4, 4, 2, 1, 0, 0, 5, 5, 5, 4], 'j': [4, 2, 0, 1, 1, 1, 0, 1, 0, 1, 4, 4, 5, 5, 3, 4, 2, 3, 4, 5, 4, 5, 2, 2], 't': [2905.600000023842, 4855.200000047684, 5651.400000035763, 6183.400000035763, 7199.100000023842, 8590.200000047684, 9235.300000011921, 9850.200000047684, 10677, 11083.300000011921, 11988.5, 12475.900000035763, 12850.400000035763, 13527.100000023842, 13864.700000047684, 14342.800000011921, 18738.200000047684, 19364.400000035763, 20088, 20830.200000047684, 21686.200000047684, 22233.400000035763, 23185.80000001192, 23575.5], 'hit': ['1', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1', '0', '1', '0', '0', '0', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'white', 'unknown', 'unknown', 'white', 'white'], ['white', 'black', 'white', 'white', 'black', 'black'], ['unknown', 'black', 'white', 'unknown', 'white', 'white'], ['white', 'white', 'unknown', 'unknown', 'white', 'black'], ['black', 'black', 'black', 'white', 'black', 'black'], ['white', 'white', 'white', 'unknown', 'white', 'white']]",24,0,8,,7,
,instructions,12,454967,0.0-4.0-4.0-1.2,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"[{""""page_index"""":0,""""viewing_time"""":2559.599999964237}]",2560.19999998808,"","",,"","","","","",,,,,,
,findSquares,13,477998,0.0-4.0-4.0-0.3,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"",,"","",,non-pretend,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '0', '0', '0', '0'], ['0', '1', '1', '1', '0', '0'], ['0', '0', '1', '0', '0', '1'], ['1', '1', '0', '0', '0', '1'], ['1', '0', '0', '0', '0', '1']]","[[2, 2], [4, 1], [4, 5]]","{'i': [5, 4, 5, 4, 3, 3, 3, 2, 3, 4, 5, 3, 5, 2, 1, 1, 1, 2], 'j': [5, 2, 1, 0, 1, 0, 2, 3, 3, 4, 4, 5, 0, 4, 3, 2, 1, 1], 't': [5328.5, 6520.700000047684, 7054.400000035763, 7804.900000035763, 8628.300000011921, 9589.100000023842, 10624.5, 11441.900000035763, 12188.200000047684, 13107, 13685.5, 14397.200000047684, 17114.200000047684, 18567.100000023842, 19293.5, 19885.700000047684, 20516.200000047684, 21016], 'hit': ['1', '0', '0', '1', '0', '0', '1', '1', '0', '0', '0', '1', '1', '0', '0', '0', '0', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'white', 'white', 'white', 'unknown', 'unknown'], ['unknown', 'black', 'black', 'black', 'white', 'unknown'], ['white', 'white', 'black', 'white', 'unknown', 'black'], ['black', 'black', 'white', 'unknown', 'white', 'black'], ['black', 'white', 'unknown', 'unknown', 'white', 'black']]",18,0,15,,8,
,instructions,14,479155,0.0-4.0-4.0-1.3,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"[{""""page_index"""":0,""""viewing_time"""":1156.3999999761581}]",1156.69999998808,"","",,"","","","","",,,,,,
,instructions,15,484353,0.0-4.0-5.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"[{""""page_index"""":0,""""viewing_time"""":5196.5}]",5196.89999997616,"","",,"","","","","",,,,,,
,instructions,16,532622,0.0-4.0-6.0-0.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"[{""""page_index"""":0,""""viewing_time"""":12171.200000047684},{""""page_index"""":1,""""viewing_time"""":23340.19999998808},{""""page_index"""":2,""""viewing_time"""":3427.199999988079},{""""page_index"""":3,""""viewing_time"""":9330.100000023842}]",48269,"","",,"","","","","",,,,,,
,survey-multi-choice,17,549318,0.0-4.0-6.0-1.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"",16694.6000000238,"{""""Q0"""":""""... <b>repeat</b> my clicks from the first round, in the same order""""}",[0],1,multichoice_reconstruction,"","","","",,,,,,
,survey-html-form,18,561064,0.0-4.0-7.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"",11743.6000000238,"{""""white_count"""":""""3""""}","",,white_card_report,"","","","",,,,,,3
,instructions,19,575642,0.0-4.0-8.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"[{""""page_index"""":0,""""viewing_time"""":14577.5}]",14577.8999999762,"","",,"","","","","",,,,,,
,findSquares,20,608296,0.0-4.0-9.0,6851d3836698db9d924a5473,67e1a7be19db516f062a8ba8,6851de13d997e9de94b33d56,41,1,TRUE,1,TRUE,Player 41,42,"",,"","",,memory,"[['0', '0', '0', '0', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '0', '1', '1', '0', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0'], ['0', '1', '0', '0', '1', '0']]","[[1, 2], [4, 4], [5, 1]]","{'i': [1, 4, 3, 3, 5, 5, 5, 2, 2], 'j': [3, 1, 4, 1, 4, 3, 2, 2, 3], 't': [2758.600000023842, 5377.100000023842, 6659.200000047684, 8130, 8938.400000035763, 14968.200000047684, 16408.30000001192, 29909.700000047684, 30650.5], 'hit': ['1', '1', '1', '1', '1', '0', '0', '1', '1'], 'b': []}","[['unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'unknown', 'black', 'black', 'unknown', 'unknown'], ['unknown', 'black', 'unknown', 'unknown', 'black', 'unknown'], ['unknown', 'black', 'unknown', 'unknown', 'black', 'unknown'], ['unknown', 'black', 'white', 'white', 'black', 'unknown']]",9,0,24,,3,
